product_id,product_name,category,zone,warehouse,year,week,month,is_festival,base_demand,base_price,current_price,discount_percent,zone_multiplier,warehouse_multiplier,year_growth,units_sold_next_week
6,Butter,dairy,West,A,1.0,12.0,3.0,0.0,646,1566,1454.741181858344,10,0.9,1.005,1.0,952
6,Butter,dairy,West,A,1.0,13.0,4.0,0.0,646,1566,1505.7223199427206,5,0.9,1.005,1.0,654
6,Butter,dairy,West,A,1.0,14.0,4.0,0.0,646,1566,1475.9140422511482,0,0.9,1.005,1.0,728
6,Butter,dairy,West,A,1.0,15.0,4.0,0.0,646,1566,1485.177561299398,0,0.9,1.005,1.0,745
6,Butter,dairy,West,A,1.0,16.0,4.0,0.0,646,1566,1592.9890892335923,0,0.9,1.005,1.0,617
6,Butter,dairy,West,A,1.0,17.0,5.0,0.0,646,1566,1664.5905160377022,15,0.9,1.005,1.0,629
6,Butter,dairy,West,A,1.0,18.0,5.0,0.0,646,1566,1433.9349044946453,0,0.9,1.005,1.0,664
6,Butter,dairy,West,A,1.0,19.0,5.0,0.0,646,1566,1614.3390728195075,0,0.9,1.005,1.0,511
6,Butter,dairy,West,A,1.0,20.0,5.0,0.0,646,1566,1449.363821020076,10,0.9,1.005,1.0,956
6,Butter,dairy,West,A,1.0,21.0,6.0,0.0,646,1566,1435.3606691627149,0,0.9,1.005,1.0,739
6,Butter,dairy,West,A,1.0,22.0,6.0,0.0,646,1566,1650.4690224050157,0,0.9,1.005,1.0,394
6,Butter,dairy,West,A,1.0,23.0,6.0,0.0,646,1566,1672.9329607160255,0,0.9,1.005,1.0,405
6,Butter,dairy,West,A,1.0,24.0,6.0,0.0,646,1566,1700.516641348249,0,0.9,1.005,1.0,385
6,Butter,dairy,West,A,1.0,25.0,7.0,1.0,646,1566,1604.03301433343,5,0.9,1.005,1.0,625
6,Butter,dairy,West,A,1.0,26.0,7.0,0.0,646,1566,1509.3782827229645,0,0.9,1.005,1.0,660
6,Butter,dairy,West,A,1.0,27.0,7.0,0.0,646,1566,1415.0901615143887,0,0.9,1.005,1.0,725
6,Butter,dairy,West,A,1.0,28.0,7.0,0.0,646,1566,1429.6198631891427,10,0.9,1.005,1.0,923
6,Butter,dairy,West,A,1.0,29.0,8.0,0.0,646,1566,1602.730175602725,0,0.9,1.005,1.0,562
6,Butter,dairy,West,A,1.0,30.0,8.0,0.0,646,1566,1514.046155253891,0,0.9,1.005,1.0,693
6,Butter,dairy,West,A,1.0,31.0,8.0,0.0,646,1566,1458.2241727101837,10,0.9,1.005,1.0,1025
6,Butter,dairy,West,A,1.0,32.0,8.0,0.0,646,1566,1686.1096678399347,0,0.9,1.005,1.0,458
6,Butter,dairy,West,A,1.0,33.0,9.0,0.0,646,1566,1430.3603031822952,0,0.9,1.005,1.0,745
6,Butter,dairy,West,A,1.0,34.0,9.0,0.0,646,1566,1607.931049436582,0,0.9,1.005,1.0,528
6,Butter,dairy,West,A,1.0,35.0,9.0,0.0,646,1566,1456.1940985385127,0,0.9,1.005,1.0,717
6,Butter,dairy,West,A,1.0,36.0,9.0,0.0,646,1566,1592.7563090752628,0,0.9,1.005,1.0,561
6,Butter,dairy,West,A,1.0,37.0,10.0,0.0,646,1566,1545.029129585033,0,0.9,1.005,1.0,663
6,Butter,dairy,West,A,1.0,38.0,10.0,0.0,646,1566,1567.3512613207897,0,0.9,1.005,1.0,655
6,Butter,dairy,West,A,1.0,39.0,10.0,0.0,646,1566,1480.3054743635887,0,0.9,1.005,1.0,722
6,Butter,dairy,West,A,1.0,40.0,10.0,1.0,646,1566,1695.7499437738707,0,0.9,1.005,1.0,501
6,Butter,dairy,West,A,1.0,41.0,11.0,0.0,646,1566,1443.0358683407812,0,0.9,1.005,1.0,749
6,Butter,dairy,West,A,1.0,42.0,11.0,0.0,646,1566,1472.2044543009488,0,0.9,1.005,1.0,734
6,Butter,dairy,West,A,1.0,43.0,11.0,0.0,646,1566,1424.281943137144,0,0.9,1.005,1.0,727
6,Butter,dairy,West,A,1.0,44.0,11.0,0.0,646,1566,1693.3541247295243,0,0.9,1.005,1.0,442
6,Butter,dairy,West,A,1.0,45.0,12.0,0.0,646,1566,1692.6701592901775,15,0.9,1.005,1.0,548
6,Butter,dairy,West,A,1.0,46.0,12.0,0.0,646,1566,1451.5649676533953,5,0.9,1.005,1.0,722
6,Butter,dairy,West,A,1.0,47.0,12.0,0.0,646,1566,1567.2919235464583,15,0.9,1.005,1.0,792
6,Butter,dairy,West,A,1.0,48.0,12.0,0.0,646,1566,1719.2289744584125,0,0.9,1.005,1.0,376
6,Butter,dairy,West,A,1.0,49.0,12.0,0.0,646,1566,1430.9399957625792,0,0.9,1.005,1.0,678
6,Butter,dairy,West,A,1.0,50.0,12.0,0.0,646,1566,1656.4430455090942,0,0.9,1.005,1.0,449
6,Butter,dairy,West,A,1.0,51.0,12.0,0.0,646,1566,1638.9626900166434,0,0.9,1.005,1.0,479
6,Butter,dairy,West,A,1.0,52.0,12.0,1.0,646,1566,1599.777305536199,15,0.9,1.005,1.0,742
6,Butter,dairy,West,A,2.0,1.0,1.0,0.0,646,1566,1520.4010763888891,0,0.9,1.005,1.05,772
6,Butter,dairy,West,A,2.0,2.0,1.0,0.0,646,1566,1448.2894820167187,0,0.9,1.005,1.05,857
6,Butter,dairy,West,A,2.0,3.0,1.0,0.0,646,1566,1444.5554495630613,10,0.9,1.005,1.05,1028
6,Butter,dairy,West,A,2.0,4.0,1.0,0.0,646,1566,1571.0633058885967,0,0.9,1.005,1.05,601
6,Butter,dairy,West,A,2.0,5.0,2.0,0.0,646,1566,1470.6103542481453,0,0.9,1.005,1.05,841
6,Butter,dairy,West,A,2.0,6.0,2.0,0.0,646,1566,1489.9516611284757,0,0.9,1.005,1.05,736
6,Butter,dairy,West,A,2.0,7.0,2.0,0.0,646,1566,1415.0305001243835,0,0.9,1.005,1.05,787
6,Butter,dairy,West,A,2.0,8.0,2.0,0.0,646,1566,1626.8405291377155,5,0.9,1.005,1.05,659
6,Butter,dairy,West,A,2.0,9.0,3.0,0.0,646,1566,1675.724671274719,0,0.9,1.005,1.05,500
6,Butter,dairy,West,A,2.0,10.0,3.0,1.0,646,1566,1651.2165654935573,0,0.9,1.005,1.05,582
6,Butter,dairy,West,A,2.0,11.0,3.0,0.0,646,1566,1566.783076739761,15,0.9,1.005,1.05,863
6,Butter,dairy,West,A,2.0,12.0,3.0,0.0,646,1566,1564.698253476256,0,0.9,1.005,1.05,605
6,Butter,dairy,West,A,2.0,13.0,4.0,0.0,646,1566,1455.7081628418375,0,0.9,1.005,1.05,754
6,Butter,dairy,West,A,2.0,14.0,4.0,0.0,646,1566,1613.042027989428,5,0.9,1.005,1.05,607
6,Butter,dairy,West,A,2.0,15.0,4.0,0.0,646,1566,1604.1043687687902,0,0.9,1.005,1.05,458
6,Butter,dairy,West,A,2.0,16.0,4.0,0.0,646,1566,1721.3798005474985,0,0.9,1.005,1.05,486
6,Butter,dairy,West,A,2.0,17.0,5.0,0.0,646,1566,1676.9120486242496,10,0.9,1.005,1.05,561
6,Butter,dairy,West,A,2.0,18.0,5.0,0.0,646,1566,1714.9642202422087,0,0.9,1.005,1.05,425
6,Butter,dairy,West,A,2.0,19.0,5.0,0.0,646,1566,1410.0954048535932,0,0.9,1.005,1.05,878
6,Butter,dairy,West,A,2.0,20.0,5.0,0.0,646,1566,1704.7294714276434,15,0.9,1.005,1.05,599
6,Butter,dairy,West,A,2.0,21.0,6.0,0.0,646,1566,1703.850538841185,0,0.9,1.005,1.05,414
6,Butter,dairy,West,A,2.0,22.0,6.0,0.0,646,1566,1468.1415016328108,10,0.9,1.005,1.05,925
6,Butter,dairy,West,A,2.0,23.0,6.0,0.0,646,1566,1540.045018648946,15,0.9,1.005,1.05,825
6,Butter,dairy,West,A,2.0,24.0,6.0,0.0,646,1566,1558.906557302273,0,0.9,1.005,1.05,611
6,Butter,dairy,West,A,2.0,25.0,7.0,1.0,646,1566,1561.6691662795,15,0.9,1.005,1.05,841
6,Butter,dairy,West,A,2.0,26.0,7.0,0.0,646,1566,1463.555008697949,0,0.9,1.005,1.05,789
6,Butter,dairy,West,A,2.0,27.0,7.0,0.0,646,1566,1550.8539697402555,0,0.9,1.005,1.05,671
6,Butter,dairy,West,A,2.0,28.0,7.0,0.0,646,1566,1440.2377488841423,0,0.9,1.005,1.05,726
6,Butter,dairy,West,A,2.0,29.0,8.0,0.0,646,1566,1604.6901137960556,0,0.9,1.005,1.05,582
6,Butter,dairy,West,A,2.0,30.0,8.0,0.0,646,1566,1611.6401976277452,0,0.9,1.005,1.05,602
6,Butter,dairy,West,A,2.0,31.0,8.0,0.0,646,1566,1694.2849088196294,0,0.9,1.005,1.05,412
6,Butter,dairy,West,A,2.0,32.0,8.0,0.0,646,1566,1431.6565165547163,0,0.9,1.005,1.05,744
6,Butter,dairy,West,A,2.0,33.0,9.0,0.0,646,1566,1720.308300592602,0,0.9,1.005,1.05,439
6,Butter,dairy,West,A,2.0,34.0,9.0,0.0,646,1566,1437.9426211445248,0,0.9,1.005,1.05,766
6,Butter,dairy,West,A,2.0,35.0,9.0,0.0,646,1566,1697.2846392980819,15,0.9,1.005,1.05,593
6,Butter,dairy,West,A,2.0,36.0,9.0,0.0,646,1566,1613.6637012295903,0,0.9,1.005,1.05,559
6,Butter,dairy,West,A,2.0,37.0,10.0,0.0,646,1566,1638.248520132677,15,0.9,1.005,1.05,601
6,Butter,dairy,West,A,2.0,38.0,10.0,0.0,646,1566,1589.0111384239972,0,0.9,1.005,1.05,592
6,Butter,dairy,West,A,2.0,39.0,10.0,0.0,646,1566,1474.633392911726,5,0.9,1.005,1.05,897
6,Butter,dairy,West,A,2.0,40.0,10.0,1.0,646,1566,1505.235419594516,0,0.9,1.005,1.05,867
6,Butter,dairy,West,A,2.0,41.0,11.0,0.0,646,1566,1604.664507209732,0,0.9,1.005,1.05,515
6,Butter,dairy,West,A,2.0,42.0,11.0,0.0,646,1566,1518.1569653926274,0,0.9,1.005,1.05,624
6,Butter,dairy,West,A,2.0,43.0,11.0,0.0,646,1566,1714.7135410368157,5,0.9,1.005,1.05,474
6,Butter,dairy,West,A,2.0,44.0,11.0,0.0,646,1566,1574.181915209113,0,0.9,1.005,1.05,653
6,Butter,dairy,West,A,2.0,45.0,12.0,0.0,646,1566,1635.2315559294977,0,0.9,1.005,1.05,507
6,Butter,dairy,West,A,2.0,46.0,12.0,0.0,646,1566,1443.387583035396,0,0.9,1.005,1.05,845
6,Butter,dairy,West,A,2.0,47.0,12.0,0.0,646,1566,1663.583748452991,0,0.9,1.005,1.05,502
6,Butter,dairy,West,A,2.0,48.0,12.0,0.0,646,1566,1615.3714770818974,0,0.9,1.005,1.05,547
6,Butter,dairy,West,A,2.0,49.0,12.0,0.0,646,1566,1454.3709066053218,0,0.9,1.005,1.05,827
6,Butter,dairy,West,A,2.0,50.0,12.0,0.0,646,1566,1495.3722860895414,10,0.9,1.005,1.05,872
6,Butter,dairy,West,A,2.0,51.0,12.0,0.0,646,1566,1443.5952320265153,0,0.9,1.005,1.05,781
6,Butter,dairy,West,A,2.0,52.0,12.0,1.0,646,1566,1432.2908767889824,0,0.9,1.005,1.05,934
6,Butter,dairy,West,A,3.0,1.0,1.0,0.0,646,1566,1571.9443334049536,15,0.9,1.005,1.08,787
6,Butter,dairy,West,A,3.0,2.0,1.0,0.0,646,1566,1444.6299119990938,0,0.9,1.005,1.08,720
6,Butter,dairy,West,A,3.0,3.0,1.0,0.0,646,1566,1475.452932848465,0,0.9,1.005,1.08,829
6,Butter,dairy,West,A,3.0,4.0,1.0,0.0,646,1566,1666.7508512347397,0,0.9,1.005,1.08,514
6,Butter,dairy,West,A,3.0,5.0,2.0,0.0,646,1566,1442.4091838995373,0,0.9,1.005,1.08,857
6,Butter,dairy,West,A,3.0,6.0,2.0,0.0,646,1566,1593.6596910263688,0,0.9,1.005,1.08,626
6,Butter,dairy,West,A,3.0,7.0,2.0,0.0,646,1566,1567.7749555374735,10,0.9,1.005,1.08,861
6,Butter,dairy,West,A,3.0,8.0,2.0,0.0,646,1566,1561.5051203802507,5,0.9,1.005,1.08,761
6,Butter,dairy,West,A,3.0,9.0,3.0,0.0,646,1566,1536.985262773714,0,0.9,1.005,1.08,745
6,Butter,dairy,West,A,3.0,10.0,3.0,1.0,646,1566,1644.4317367486212,0,0.9,1.005,1.08,632
6,Butter,dairy,West,A,3.0,11.0,3.0,0.0,646,1566,1549.7337964387598,0,0.9,1.005,1.08,640
6,Butter,dairy,West,A,3.0,12.0,3.0,0.0,646,1566,1659.6443221286438,0,0.9,1.005,1.08,539
6,Butter,dairy,West,A,3.0,13.0,4.0,0.0,646,1566,1482.115398039846,0,0.9,1.005,1.08,674
6,Butter,dairy,West,A,3.0,14.0,4.0,0.0,646,1566,1422.355142416607,0,0.9,1.005,1.08,877
6,Butter,dairy,West,A,3.0,15.0,4.0,0.0,646,1566,1490.5705883620728,0,0.9,1.005,1.08,758
6,Butter,dairy,West,A,3.0,16.0,4.0,0.0,646,1566,1538.448937285284,0,0.9,1.005,1.08,633
6,Butter,dairy,West,A,3.0,17.0,5.0,0.0,646,1566,1712.141104641751,0,0.9,1.005,1.08,440
6,Butter,dairy,West,A,3.0,18.0,5.0,0.0,646,1566,1534.876144601987,0,0.9,1.005,1.08,690
6,Butter,dairy,West,A,3.0,19.0,5.0,0.0,646,1566,1580.4318902809466,0,0.9,1.005,1.08,645
6,Butter,dairy,West,A,3.0,20.0,5.0,0.0,646,1566,1564.9119290047715,0,0.9,1.005,1.08,603
6,Butter,dairy,West,A,3.0,21.0,6.0,0.0,646,1566,1594.6078863547841,5,0.9,1.005,1.08,678
6,Butter,dairy,West,A,3.0,22.0,6.0,0.0,646,1566,1612.6164762775663,10,0.9,1.005,1.08,678
6,Butter,dairy,West,A,3.0,23.0,6.0,0.0,646,1566,1655.5229034461026,0,0.9,1.005,1.08,519
6,Butter,dairy,West,A,3.0,24.0,6.0,0.0,646,1566,1449.9966770154267,0,0.9,1.005,1.08,737
6,Butter,dairy,West,A,3.0,25.0,7.0,1.0,646,1566,1708.3902095103913,0,0.9,1.005,1.08,431
6,Butter,dairy,West,A,3.0,26.0,7.0,0.0,646,1566,1606.6618052025515,0,0.9,1.005,1.08,570
6,Butter,dairy,West,A,3.0,27.0,7.0,0.0,646,1566,1490.8129856700575,10,0.9,1.005,1.08,904
6,Butter,dairy,West,A,3.0,28.0,7.0,0.0,646,1566,1650.852021638365,0,0.9,1.005,1.08,545
6,Butter,dairy,West,A,3.0,29.0,8.0,0.0,646,1566,1637.6885899570877,0,0.9,1.005,1.08,532
6,Butter,dairy,West,A,3.0,30.0,8.0,0.0,646,1566,1459.093265452188,0,0.9,1.005,1.08,720
6,Butter,dairy,West,A,3.0,31.0,8.0,0.0,646,1566,1502.553577451656,0,0.9,1.005,1.08,780
6,Butter,dairy,West,A,3.0,32.0,8.0,0.0,646,1566,1569.8043405041237,15,0.9,1.005,1.08,760
6,Butter,dairy,West,A,3.0,33.0,9.0,0.0,646,1566,1437.9091663517413,0,0.9,1.005,1.08,812
6,Butter,dairy,West,A,3.0,34.0,9.0,0.0,646,1566,1525.770044758072,0,0.9,1.005,1.08,688
6,Butter,dairy,West,A,3.0,35.0,9.0,0.0,646,1566,1463.3936267277172,0,0.9,1.005,1.08,827
6,Butter,dairy,West,A,3.0,36.0,9.0,0.0,646,1566,1498.438564210137,0,0.9,1.005,1.08,716
6,Butter,dairy,West,A,3.0,37.0,10.0,0.0,646,1566,1494.6306371404296,0,0.9,1.005,1.08,666
6,Butter,dairy,West,A,3.0,38.0,10.0,0.0,646,1566,1692.9704387651316,0,0.9,1.005,1.08,443
6,Butter,dairy,West,A,3.0,39.0,10.0,0.0,646,1566,1597.5008817668897,15,0.9,1.005,1.08,760
6,Butter,dairy,West,A,3.0,40.0,10.0,1.0,646,1566,1477.9505316834309,15,0.9,1.005,1.08,1109
6,Butter,dairy,West,A,3.0,41.0,11.0,0.0,646,1566,1414.7314232531226,0,0.9,1.005,1.08,851
6,Butter,dairy,West,A,3.0,42.0,11.0,0.0,646,1566,1558.9868044992993,0,0.9,1.005,1.08,659
6,Butter,dairy,West,A,3.0,43.0,11.0,0.0,646,1566,1597.227517579305,0,0.9,1.005,1.08,623
6,Butter,dairy,West,A,3.0,44.0,11.0,0.0,646,1566,1457.7160596148992,0,0.9,1.005,1.08,734
6,Butter,dairy,West,A,3.0,45.0,12.0,0.0,646,1566,1514.877997966232,0,0.9,1.005,1.08,742
6,Butter,dairy,West,A,3.0,46.0,12.0,0.0,646,1566,1617.214216927053,0,0.9,1.005,1.08,594
6,Butter,dairy,West,A,3.0,47.0,12.0,0.0,646,1566,1617.9124998304471,0,0.9,1.005,1.08,624
6,Butter,dairy,West,A,3.0,48.0,12.0,0.0,646,1566,1429.936730822864,0,0.9,1.005,1.08,718
6,Butter,dairy,West,A,3.0,49.0,12.0,0.0,646,1566,1536.6904134980969,0,0.9,1.005,1.08,752
6,Butter,dairy,West,A,3.0,50.0,12.0,0.0,646,1566,1557.6772347404358,15,0.9,1.005,1.08,827
6,Butter,dairy,West,A,3.0,51.0,12.0,0.0,646,1566,1528.5157047621371,0,0.9,1.005,1.08,660
6,Butter,dairy,West,A,3.0,52.0,12.0,1.0,646,1566,1488.697959599727,0,0.9,1.005,1.08,887
6,Butter,dairy,West,B,1.0,1.0,1.0,0.0,646,1566,1434.0582668320571,0,0.9,1.033,1.0,767
6,Butter,dairy,West,B,1.0,2.0,1.0,0.0,646,1566,1657.255519358394,0,0.9,1.033,1.0,473
6,Butter,dairy,West,B,1.0,3.0,1.0,0.0,646,1566,1549.1204283663876,0,0.9,1.033,1.0,706
6,Butter,dairy,West,B,1.0,4.0,1.0,0.0,646,1566,1467.442759744629,0,0.9,1.033,1.0,821
6,Butter,dairy,West,B,1.0,5.0,2.0,0.0,646,1566,1518.467806778559,0,0.9,1.033,1.0,720
6,Butter,dairy,West,B,1.0,6.0,2.0,0.0,646,1566,1516.407294052385,0,0.9,1.033,1.0,780
6,Butter,dairy,West,B,1.0,7.0,2.0,0.0,646,1566,1641.1160480586152,0,0.9,1.033,1.0,522
6,Butter,dairy,West,B,1.0,8.0,2.0,0.0,646,1566,1596.4087559417487,0,0.9,1.033,1.0,606
6,Butter,dairy,West,B,1.0,9.0,3.0,0.0,646,1566,1545.1796064285668,0,0.9,1.033,1.0,671
6,Butter,dairy,West,B,1.0,10.0,3.0,1.0,646,1566,1541.6036141636212,0,0.9,1.033,1.0,821
6,Butter,dairy,West,B,1.0,11.0,3.0,0.0,646,1566,1603.8854909025479,10,0.9,1.033,1.0,648
6,Butter,dairy,West,B,1.0,12.0,3.0,0.0,646,1566,1578.298570107524,0,0.9,1.033,1.0,565
6,Butter,dairy,West,B,1.0,13.0,4.0,0.0,646,1566,1420.2209914974253,0,0.9,1.033,1.0,721
6,Butter,dairy,West,B,1.0,14.0,4.0,0.0,646,1566,1707.9337262919948,0,0.9,1.033,1.0,402
6,Butter,dairy,West,B,1.0,15.0,4.0,0.0,646,1566,1449.938281295893,0,0.9,1.033,1.0,772
6,Butter,dairy,West,B,1.0,16.0,4.0,0.0,646,1566,1449.9550764516039,0,0.9,1.033,1.0,785
6,Butter,dairy,West,B,1.0,17.0,5.0,0.0,646,1566,1643.4678302445136,0,0.9,1.033,1.0,508
6,Butter,dairy,West,B,1.0,18.0,5.0,0.0,646,1566,1469.5368963324395,10,0.9,1.033,1.0,881
6,Butter,dairy,West,B,1.0,19.0,5.0,0.0,646,1566,1509.459740975014,0,0.9,1.033,1.0,721
6,Butter,dairy,West,B,1.0,20.0,5.0,0.0,646,1566,1463.650295851035,0,0.9,1.033,1.0,686
6,Butter,dairy,West,B,1.0,21.0,6.0,0.0,646,1566,1419.0568244360775,10,0.9,1.033,1.0,853
6,Butter,dairy,West,B,1.0,22.0,6.0,0.0,646,1566,1591.0225635120064,5,0.9,1.033,1.0,593
6,Butter,dairy,West,B,1.0,23.0,6.0,0.0,646,1566,1663.999038845698,0,0.9,1.033,1.0,477
6,Butter,dairy,West,B,1.0,24.0,6.0,0.0,646,1566,1441.0777581951645,10,0.9,1.033,1.0,986
6,Butter,dairy,West,B,1.0,25.0,7.0,1.0,646,1566,1580.9192137551652,0,0.9,1.033,1.0,674
6,Butter,dairy,West,B,1.0,26.0,7.0,0.0,646,1566,1411.148761808346,10,0.9,1.033,1.0,990
6,Butter,dairy,West,B,1.0,27.0,7.0,0.0,646,1566,1498.5840383573077,0,0.9,1.033,1.0,650
6,Butter,dairy,West,B,1.0,28.0,7.0,0.0,646,1566,1624.4584192145949,0,0.9,1.033,1.0,495
6,Butter,dairy,West,B,1.0,29.0,8.0,0.0,646,1566,1605.8173134980905,10,0.9,1.033,1.0,701
6,Butter,dairy,West,B,1.0,30.0,8.0,0.0,646,1566,1652.9405282044665,5,0.9,1.033,1.0,473
6,Butter,dairy,West,B,1.0,31.0,8.0,0.0,646,1566,1578.4789641495158,0,0.9,1.033,1.0,527
6,Butter,dairy,West,B,1.0,32.0,8.0,0.0,646,1566,1518.6584196659348,0,0.9,1.033,1.0,566
6,Butter,dairy,West,B,1.0,33.0,9.0,0.0,646,1566,1448.680057011537,15,0.9,1.033,1.0,915
6,Butter,dairy,West,B,1.0,34.0,9.0,0.0,646,1566,1422.725898695563,5,0.9,1.033,1.0,908
6,Butter,dairy,West,B,1.0,35.0,9.0,0.0,646,1566,1639.4012528845517,15,0.9,1.033,1.0,651
6,Butter,dairy,West,B,1.0,36.0,9.0,0.0,646,1566,1696.0202061174132,0,0.9,1.033,1.0,438
6,Butter,dairy,West,B,1.0,37.0,10.0,0.0,646,1566,1635.3836493018398,0,0.9,1.033,1.0,499
6,Butter,dairy,West,B,1.0,38.0,10.0,0.0,646,1566,1627.2576442066302,0,0.9,1.033,1.0,539
6,Butter,dairy,West,B,1.0,39.0,10.0,0.0,646,1566,1708.6588824623461,0,0.9,1.033,1.0,417
6,Butter,dairy,West,B,1.0,40.0,10.0,1.0,646,1566,1684.76469935708,0,0.9,1.033,1.0,519
6,Butter,dairy,West,B,1.0,41.0,11.0,0.0,646,1566,1576.952482590494,0,0.9,1.033,1.0,484
6,Butter,dairy,West,B,1.0,42.0,11.0,0.0,646,1566,1508.293485101142,5,0.9,1.033,1.0,722
6,Butter,dairy,West,B,1.0,43.0,11.0,0.0,646,1566,1428.5916556758348,0,0.9,1.033,1.0,719
6,Butter,dairy,West,B,1.0,44.0,11.0,0.0,646,1566,1597.478936636024,0,0.9,1.033,1.0,601
6,Butter,dairy,West,B,1.0,45.0,12.0,0.0,646,1566,1446.0633873568638,0,0.9,1.033,1.0,752
6,Butter,dairy,West,B,1.0,46.0,12.0,0.0,646,1566,1477.7439548712573,0,0.9,1.033,1.0,660
6,Butter,dairy,West,B,1.0,47.0,12.0,0.0,646,1566,1476.5951260699726,0,0.9,1.033,1.0,763
6,Butter,dairy,West,B,1.0,48.0,12.0,0.0,646,1566,1623.9802016775461,10,0.9,1.033,1.0,643
6,Butter,dairy,West,B,1.0,49.0,12.0,0.0,646,1566,1492.8161766189633,10,0.9,1.033,1.0,885
6,Butter,dairy,West,B,1.0,50.0,12.0,0.0,646,1566,1556.972194834581,0,0.9,1.033,1.0,596
6,Butter,dairy,West,B,1.0,51.0,12.0,0.0,646,1566,1490.9130658775916,0,0.9,1.033,1.0,647
6,Butter,dairy,West,B,1.0,52.0,12.0,1.0,646,1566,1482.470046631754,0,0.9,1.033,1.0,736
6,Butter,dairy,West,B,2.0,1.0,1.0,0.0,646,1566,1626.3067341685153,0,0.9,1.033,1.05,590
6,Butter,dairy,West,B,2.0,2.0,1.0,0.0,646,1566,1695.3734809368145,0,0.9,1.033,1.05,523
6,Butter,dairy,West,B,2.0,3.0,1.0,0.0,646,1566,1642.3959261162915,0,0.9,1.033,1.05,550
6,Butter,dairy,West,B,2.0,4.0,1.0,0.0,646,1566,1598.803474883999,0,0.9,1.033,1.05,626
6,Butter,dairy,West,B,2.0,5.0,2.0,0.0,646,1566,1566.4015534525295,0,0.9,1.033,1.05,639
6,Butter,dairy,West,B,2.0,6.0,2.0,0.0,646,1566,1516.2467226205763,5,0.9,1.033,1.05,757
6,Butter,dairy,West,B,2.0,7.0,2.0,0.0,646,1566,1701.2457948178148,15,0.9,1.033,1.05,675
6,Butter,dairy,West,B,2.0,8.0,2.0,0.0,646,1566,1607.247463199947,0,0.9,1.033,1.05,595
6,Butter,dairy,West,B,2.0,9.0,3.0,0.0,646,1566,1641.7697995404296,0,0.9,1.033,1.05,553
6,Butter,dairy,West,B,2.0,10.0,3.0,1.0,646,1566,1714.0107940251344,0,0.9,1.033,1.05,530
6,Butter,dairy,West,B,2.0,11.0,3.0,0.0,646,1566,1693.3511898506529,0,0.9,1.033,1.05,439
6,Butter,dairy,West,B,2.0,12.0,3.0,0.0,646,1566,1605.7463494630404,15,0.9,1.033,1.05,624
6,Butter,dairy,West,B,2.0,13.0,4.0,0.0,646,1566,1597.307097116899,15,0.9,1.033,1.05,735
6,Butter,dairy,West,B,2.0,14.0,4.0,0.0,646,1566,1567.4092526201634,0,0.9,1.033,1.05,564
6,Butter,dairy,West,B,2.0,15.0,4.0,0.0,646,1566,1715.3547766484282,5,0.9,1.033,1.05,542
6,Butter,dairy,West,B,2.0,16.0,4.0,0.0,646,1566,1555.8029907126863,0,0.9,1.033,1.05,637
6,Butter,dairy,West,B,2.0,17.0,5.0,0.0,646,1566,1579.5281753261972,0,0.9,1.033,1.05,573
6,Butter,dairy,West,B,2.0,18.0,5.0,0.0,646,1566,1456.0655163720248,0,0.9,1.033,1.05,770
6,Butter,dairy,West,B,2.0,19.0,5.0,0.0,646,1566,1481.927007481867,5,0.9,1.033,1.05,724
6,Butter,dairy,West,B,2.0,20.0,5.0,0.0,646,1566,1564.0555534246535,0,0.9,1.033,1.05,636
6,Butter,dairy,West,B,2.0,21.0,6.0,0.0,646,1566,1679.6101816736357,0,0.9,1.033,1.05,461
6,Butter,dairy,West,B,2.0,22.0,6.0,0.0,646,1566,1605.4983349743982,10,0.9,1.033,1.05,666
6,Butter,dairy,West,B,2.0,23.0,6.0,0.0,646,1566,1522.8030397258892,0,0.9,1.033,1.05,641
6,Butter,dairy,West,B,2.0,24.0,6.0,0.0,646,1566,1472.6808462860763,0,0.9,1.033,1.05,756
6,Butter,dairy,West,B,2.0,25.0,7.0,1.0,646,1566,1548.437163802509,0,0.9,1.033,1.05,791
6,Butter,dairy,West,B,2.0,26.0,7.0,0.0,646,1566,1417.0620186624935,0,0.9,1.033,1.05,818
6,Butter,dairy,West,B,2.0,27.0,7.0,0.0,646,1566,1671.185828765463,0,0.9,1.033,1.05,523
6,Butter,dairy,West,B,2.0,28.0,7.0,0.0,646,1566,1481.2151903643737,10,0.9,1.033,1.05,1011
6,Butter,dairy,West,B,2.0,29.0,8.0,0.0,646,1566,1639.7605894941141,0,0.9,1.033,1.05,506
6,Butter,dairy,West,B,2.0,30.0,8.0,0.0,646,1566,1620.8937690565442,0,0.9,1.033,1.05,593
6,Butter,dairy,West,B,2.0,31.0,8.0,0.0,646,1566,1626.2093999159604,0,0.9,1.033,1.05,506
6,Butter,dairy,West,B,2.0,32.0,8.0,0.0,646,1566,1636.7728479782827,0,0.9,1.033,1.05,551
6,Butter,dairy,West,B,2.0,33.0,9.0,0.0,646,1566,1461.2088508266115,0,0.9,1.033,1.05,771
6,Butter,dairy,West,B,2.0,34.0,9.0,0.0,646,1566,1715.668534717533,0,0.9,1.033,1.05,410
6,Butter,dairy,West,B,2.0,35.0,9.0,0.0,646,1566,1526.579612478766,0,0.9,1.033,1.05,661
6,Butter,dairy,West,B,2.0,36.0,9.0,0.0,646,1566,1632.9653538081432,0,0.9,1.033,1.05,507
